seqnames	start	end	width	strand	closest_gene	strand_gene	collision	reassigned	reassigned.to	BM_BM_01	BM_BM_03	BM_BM_06	BM_BM_12	BM_BM_18	BM_BM_24	BM_BM_30	BM_BM_36	B_BM_01	B_BM_03	B_BM_06	B_BM_12	B_BM_18	B_BM_24	B_BM_30	B_BM_36	B_PB_01	B_PB_03	B_PB_06	B_PB_09	B_PB_12	B_PB_18	B_PB_24	B_PB_30	B_PB_36	CD34_BM_00	CD34_BM_01	CD34_BM_03	CD34_BM_06	CD34_BM_12	CD34_BM_18	CD34_BM_24	CD34_BM_30	CD34_BM_36	CFC_BM_01	CFC_BM_03	CFC_BM_06	CFC_BM_12	CFC_BM_18	CFC_BM_24	CFC_BM_30	CFC_PB_03	CFC_PB_06	CFC_PB_09	CFC_PB_12	CFC_PB_18	CFC_PB_24	MNC_BM_24	MNC_BM_30	MNC_BM_36	MNC_PB_24	MNC_PB_30	MNC_PB_36	Myelo_BM_01	Myelo_BM_03	Myelo_BM_06	Myelo_BM_12	Myelo_BM_18	Myelo_BM_24	Myelo_BM_30	Myelo_BM_36	Myelo_PB_01	Myelo_PB_03	Myelo_PB_06	Myelo_PB_09	Myelo_PB_12	Myelo_PB_18	Myelo_PB_24	Myelo_PB_30	Myelo_PB_36	NK_BM_01	NK_BM_03	NK_BM_06	NK_BM_18	NK_BM_24	NK_BM_30	NK_BM_36	NK_PB_01	NK_PB_03	NK_PB_06	NK_PB_09	NK_PB_12	NK_PB_24	NK_PB_30	NK_PB_36	PB_PB_01	PB_PB_03	PB_PB_06	PB_PB_09	PB_PB_12	PB_PB_18	PB_PB_24	PB_PB_30	PB_PB_36	TE_BM_01	TE_BM_03	TE_BM_06	TE_BM_12	TE_BM_18	TE_BM_24	TE_BM_30	T_BM_01	T_BM_03	T_BM_06	T_BM_12	T_BM_24	T_BM_30	T_PB_01	T_PB_03	T_PB_06	T_PB_09	T_PB_12	T_PB_18	T_PB_24	T_PB_30	T_PB_36
chr10	76139524	76139524	1	-	ADK	+	FALSE	FALSE																												1																						2									1																								34																						
chr10	76199685	76199685	1	-	ADK	+	FALSE	FALSE																																																2																																																									
chr10	76210564	76210564	1	-	ADK	+	FALSE	FALSE																																2																																																								3																	
chr10	76249775	76249775	1	+	LOC102723439	-	FALSE	FALSE																								2																																																																																	
chr10	76281988	76281988	1	-	ADK	+	FALSE	FALSE									1													615																																																39																																			
chr10	76284375	76284375	1	-	ADK	+	FALSE	FALSE																																																										1																																															
chr10	76436550	76436550	1	+	ADK	+	FALSE	FALSE																							1081																																3																																																		
chr10	76443695	76443695	1	-	ADK	+	FALSE	FALSE																																																						2																																																			
chr10	76682327	76682327	1	+	KAT6B	+	FALSE	FALSE																																																		1																																																							
chr10	76682332	76682332	1	-	KAT6B	+	FALSE	FALSE																		1																																							41																															5																	
chr10	76686259	76686259	1	-	KAT6B	+	FALSE	FALSE																								13																																																																																	
chr10	76686515	76686515	1	-	KAT6B	+	FALSE	FALSE																																																						1										11															1																										
chr10	77193683	77193683	1	+	LOC101929234	+	FALSE	FALSE				2																																																																																																					
chr10	80872621	80872621	1	+	ZMIZ1	+	FALSE	FALSE																								8																																																																																	
chr10	80996253	80996253	1	-	ZMIZ1	+	FALSE	FALSE																								2																																																																																	
chr10	82688640	82688640	1	+	SH2D4B	+	FALSE	FALSE																																																																								3																																	
chr10	83478896	83478896	1	-	NRG3	+	FALSE	FALSE																3																																																																																									
chr10	86095830	86095830	1	-	CCSER2	+	FALSE	FALSE																																																																														1																											
chr10	86136176	86136176	1	+	CCSER2	+	FALSE	FALSE																															1																																															38									1																		
chr10	86238648	86238648	1	-	CCSER2	+	FALSE	FALSE																																																								22																										8		1605		1																			
chr10	88249513	88249513	1	+	WAPAL	-	FALSE	FALSE																	1																																																															14																									
chr10	89098352	89098352	1	+	NUTM2A-AS1	-	FALSE	FALSE					2																		1																											2																					1										4		1																						
chr10	89279173	89279173	1	+	MINPP1	+	FALSE	FALSE																								24																																																																																	
chr10	89312501	89312501	1	+	MINPP1	+	FALSE	FALSE																																																										10										160																																					
chr10	89367954	89367954	1	-	PAPSS2	+	FALSE	FALSE																																																																																		11																							
chr10	89627234	89627234	1	+	PTEN	+	FALSE	FALSE																																																								4																																																	
chr10	89635147	89635147	1	+	PTEN	+	FALSE	FALSE																																																																																																					2				
chr10	89655388	89655388	1	-	PTEN	+	FALSE	FALSE																																																													53																																												
chr10	89895090	89895090	1	+	RNLS	-	FALSE	FALSE																											2																																																																														
chr10	89901169	89901169	1	-	RNLS	-	FALSE	FALSE																																																																																	104																								
chr10	90137226	90137226	1	+	RNLS	-	FALSE	FALSE																																																																																																		1							
chr10	90249483	90249483	1	+	RNLS	-	FALSE	FALSE																																																	4																																																								
chr10	90301205	90301205	1	+	RNLS	-	FALSE	FALSE																1																																																																																									
chr10	90303400	90303400	1	+	RNLS	-	FALSE	FALSE																							165																																																																																		7
chr10	90815093	90815093	1	+	MIR4679-2	-	FALSE	FALSE																																																							2																																																		
chr10	90887192	90887192	1	-	MIR4679-2	-	FALSE	FALSE					3							1								4								4						5					272											2									9															2									8							1					2							1			
chr10	90896172	90896172	1	-	CH25H	-	FALSE	FALSE				1																																																																																																					
chr10	91344010	91344010	1	-	PANK1	-	FALSE	FALSE		1	1																							1																													2																																1						156												
chr10	91483860	91483860	1	+	KIF20B	+	FALSE	FALSE																															18																																																																										
chr10	91510274	91510274	1	-	KIF20B	+	FALSE	FALSE									1																																																													1																		29																	
chr10	91514628	91514628	1	+	KIF20B	+	FALSE	FALSE																																				2																																																																					
chr10	92653594	92653594	1	+	RPP30	+	FALSE	FALSE			2																																																																																																						
chr10	92995704	92995704	1	-	PCGF5	+	FALSE	FALSE																								1																																																																																	
chr10	93245578	93245578	1	+	HECTD2	+	FALSE	FALSE																																																	1																																								2																
chr10	93601805	93601805	1	-	TNKS2	+	FALSE	FALSE																																																																							1																	1																	
chr10	93696097	93696097	1	+	BTAF1	+	FALSE	FALSE																																																											1																								1							1					6										
chr10	94090553	94090553	1	+	MARCH5	+	FALSE	FALSE																						255																																	1	5		53							4			532				1								1	29																								
chr10	94270572	94270572	1	-	IDE	-	FALSE	FALSE					1																																																																																																				
chr10	94270601	94270601	1	-	IDE	-	FALSE	FALSE					61																							3						1					2											4															1																		2							2					2										
chr10	94630126	94630126	1	-	EXOC6	+	FALSE	FALSE					4							1																3						3					1											257									3						2									1									2							2					1							3			
chr10	94653922	94653922	1	-	EXOC6	+	FALSE	FALSE																																																							1																																																		
chr10	94668407	94668407	1	+	EXOC6	+	FALSE	FALSE																																																																																			22																						
chr10	94694458	94694458	1	+	EXOC6	+	FALSE	FALSE			1																																																																		27																		1																		
chr10	95720769	95720769	1	+	PIPSL	-	FALSE	FALSE																																																																								14																																	
chr10	96347835	96347835	1	-	HELLS	+	FALSE	FALSE																																																						16																																												1							
chr10	96949591	96949591	1	-	ACSM6	+	FALSE	FALSE																								10																																																																																	
chr10	98302953	98302953	1	-	TM9SF3	-	FALSE	FALSE																								7																																																																																	
chr10	98305633	98305633	1	+	TM9SF3	-	FALSE	FALSE		1																																																																																																							
chr10	98455935	98455935	1	+	PIK3AP1	-	FALSE	FALSE			1																																																																																					21																	
chr10	98659671	98659671	1	-	LCOR	+	FALSE	FALSE		1																																																																																																							
chr10	98664949	98664949	1	+	LCOR	+	FALSE	FALSE																																									3																																																																
chr10	98725069	98725069	1	+	LCOR	+	FALSE	FALSE																	21																																																																																								
chr10	99000349	99000349	1	-	ARHGAP19	-	FALSE	FALSE																																																								1																																																	
chr10	99925510	99925510	1	+	R3HCC1L	+	FALSE	FALSE																																																								25																																											1						
chr10	100701221	100701221	1	+	MIR6507	-	FALSE	FALSE																																																																1																																									
chr10	100945453	100945453	1	-	HPSE2	-	FALSE	FALSE																																																																																	1																			13					
chr10	101169869	101169869	1	+	GOT1	-	FALSE	FALSE																																																																																																301									
chr10	101453145	101453145	1	+	ENTPD7	+	FALSE	FALSE																																																																																		2																							
chr10	101517995	101517995	1	-	CUTC	+	FALSE	FALSE			9																								22										1																																			1									76								143											507					
chr10	101921379	101921379	1	+	ERLIN1	-	FALSE	FALSE																																																5																															1																										
chr10	101922813	101922813	1	+	ERLIN1	-	FALSE	FALSE																																																														297																																											
chr10	101953997	101953997	1	+	CHUK	-	FALSE	FALSE																																																												25																																													
chr10	101968947	101968947	1	+	CHUK	-	FALSE	FALSE			1													2																																49																																				5				1																	
chr10	101982862	101982862	1	-	CHUK	-	FALSE	FALSE																																																																																																		1							
chr10	102675519	102675519	1	-	FAM178A	+	FALSE	FALSE																																																																		1								4				1		12								19										1							
chr10	102684879	102684879	1	+	FAM178A	+	FALSE	FALSE																																																3																																																									
chr10	102690333	102690333	1	+	FAM178A	+	FALSE	FALSE																																																																																		26																							
chr10	102719204	102719204	1	-	FAM178A	+	FALSE	FALSE																		24																																																																																							
chr10	102723014	102723014	1	+	FAM178A	+	FALSE	FALSE																																		2																6									2															1									96																						
chr10	103171289	103171289	1	+	BTRC	+	FALSE	FALSE																																																																					1									19																											
chr10	103214290	103214290	1	+	BTRC	+	FALSE	FALSE																								21																																																																																	
chr10	103284098	103284098	1	+	BTRC	+	FALSE	FALSE																																																																							1																												7						
chr10	103562195	103562195	1	-	MGEA5	-	FALSE	FALSE			2																																																																																																						
chr10	103681899	103681899	1	+	C10orf76	-	FALSE	FALSE																																	32																																																																								
chr10	103690816	103690816	1	+	C10orf76	-	FALSE	FALSE																			25																																																																													552									
chr10	103691758	103691758	1	-	C10orf76	-	FALSE	FALSE																																																																																1																									
chr10	103695538	103695538	1	-	C10orf76	-	FALSE	FALSE																																																																							7																																		
chr10	103697038	103697038	1	-	C10orf76	-	FALSE	FALSE																																																								5	29																																																
chr10	103712276	103712276	1	+	C10orf76	-	FALSE	FALSE																																					1																																																																				
chr10	103806012	103806012	1	-	C10orf76	-	FALSE	FALSE																								1																																																																																	
chr10	103944843	103944843	1	-	NOLC1	+	FALSE	FALSE																																																																														1																											
chr10	104029359	104029359	1	+	GBF1	+	FALSE	FALSE																																																							2																																																		
chr10	104033186	104033186	1	-	GBF1	+	FALSE	FALSE																	36																																																																																								
chr10	104060323	104060323	1	-	GBF1	+	FALSE	FALSE																																															1																																																										
chr10	104062333	104062333	1	-	GBF1	+	FALSE	FALSE																			30																																							1															1																																
chr10	104362949	104362949	1	-	SUFU	+	FALSE	FALSE																																																							2									2																	3																								
chr10	104384257	104384257	1	-	SUFU	+	FALSE	FALSE																																				543																																																																					
chr10	104449612	104449612	1	-	ARL3	-	FALSE	FALSE																																																													602	1																																											
chr10	104490573	104490573	1	-	SFXN2	+	FALSE	FALSE																																				96																																																																					
chr10	104724598	104724598	1	-	CNNM2	+	FALSE	FALSE			1																										4																												1																6																																
chr10	104745273	104745273	1	-	CNNM2	+	FALSE	FALSE																																																1																																																									
chr10	104759774	104759774	1	-	CNNM2	+	FALSE	FALSE																																																																																					1																				
chr10	104759795	104759795	1	-	CNNM2	+	FALSE	FALSE																																																					28																																6681				30																
chr10	104868012	104868012	1	+	NT5C2	-	FALSE	FALSE																																				724																																																			1																		
chr10	104883786	104883786	1	-	NT5C2	-	FALSE	FALSE																																																																																																169									
chr10	104919747	104919747	1	+	NT5C2	-	FALSE	FALSE																																																														33																																											
chr10	104937873	104937873	1	+	NT5C2	-	FALSE	FALSE																																																						6																																																			
chr10	105781822	105781822	1	-	SLK	+	FALSE	FALSE																																																							5																																																		
chr10	105786418	105786418	1	+	SLK	+	FALSE	FALSE																								2																																																																																	
chr10	105897865	105897865	1	-	CFAP43	-	FALSE	FALSE			2																																																																																																						
chr10	109409269	109409269	1	+	LINC01435	-	FALSE	FALSE																																																												300																																													
chr10	110152333	110152333	1	-	LINC01435	-	FALSE	FALSE						496																													2																																													5																									
chr10	111668022	111668022	1	-	XPNPEP1	-	FALSE	FALSE																																																						5																																																			
chr10	111878462	111878462	1	-	ADD3	+	FALSE	FALSE																															3																																																																										
chr10	111960265	111960265	1	-	MXI1	+	FALSE	FALSE		3																																																																																					1																		
chr10	112012773	112012773	1	-	MXI1	+	FALSE	FALSE				49															71																		14																			1									3								2																																
chr10	112356065	112356065	1	-	SMC3	+	FALSE	FALSE																																																						2																																																			
chr10	112641066	112641066	1	-	PDCD4	+	FALSE	FALSE			1																																																																						5																																
chr10	112743882	112743882	1	+	SHOC2	+	FALSE	FALSE																																																																																		4																							
chr10	113927488	113927488	1	+	GPAM	-	FALSE	FALSE																																																																																																					1				
chr10	114292919	114292919	1	+	VTI1A	+	FALSE	FALSE																																	2																																								312																																
chr10	114738648	114738648	1	+	TCF7L2	+	FALSE	FALSE																																																				1																																1																					
chr10	115644366	115644366	1	+	NHLRC2	+	FALSE	FALSE																																																						12																																																			
chr10	116113966	116113966	1	-	AFAP1L2	-	FALSE	FALSE		142	2						22	1						1									164	3					3	1															25	5						2	3								2	1						2								3	1								874	3					2					3							
chr10	116205105	116205105	1	+	ABLIM1	-	FALSE	FALSE																																																																							1																																		
chr10	116490404	116490404	1	+	LOC101927692	+	FALSE	FALSE										11																																														1																						1																											
chr10	116605689	116605689	1	+	FAM160B1	+	FALSE	FALSE																																																						1																																																			
chr10	119127661	119127661	1	-	PDZD8	-	FALSE	FALSE																																			41																																																																						
chr10	120484681	120484681	1	+	CACUL1	-	FALSE	FALSE							1397				53																1						2						1				1082							3		3						14				56			1									1											13					28												1			
chr10	120484724	120484724	1	+	CACUL1	-	FALSE	FALSE																																																																																										1															
chr10	120497021	120497021	1	+	CACUL1	-	FALSE	FALSE																																																										2																																															
chr10	120497195	120497195	1	-	CACUL1	-	FALSE	FALSE																																																						32																																																			
chr10	120976575	120976575	1	-	GRK5	+	FALSE	FALSE																																																																							36																																		
chr10	121527448	121527448	1	+	INPP5F	+	FALSE	FALSE					3						10	1							116																				1											293						13	1		1													168	5	1				1					1					2																	
chr10	121529957	121529957	1	-	INPP5F	+	FALSE	FALSE									1																																																																																				1					49							
chr10	121613348	121613348	1	-	MCMBP	-	FALSE	FALSE																																																																																																									432
chr10	121983919	121983919	1	-	PPAPDC1A	+	FALSE	FALSE																																																																														8										1																	
chr10	122420920	122420920	1	+	LINC01561	+	FALSE	FALSE																	1																																							5																																																	
chr10	123505948	123505948	1	-	ATE1	-	FALSE	FALSE																								4																																																																																	
chr10	123507038	123507038	1	+	ATE1	-	FALSE	FALSE																																																																																														2											
chr10	123571341	123571341	1	+	ATE1	-	FALSE	FALSE																								3																																																																																	
chr10	123600798	123600798	1	-	ATE1	-	FALSE	FALSE																																									7																																																																
chr10	123669221	123669221	1	-	ATE1	-	FALSE	FALSE																																																																														7																											
chr10	124166628	124166628	1	+	PLEKHA1	+	FALSE	FALSE					1							1								1								1						1					6																											2																	92							4					1										
chr10	124698098	124698098	1	+	C10orf88	-	FALSE	FALSE																															1																																																																										
chr10	124750872	124750872	1	-	IKZF5	-	FALSE	FALSE																								20																																																																																	
chr10	125999944	125999944	1	-	OAT	-	FALSE	FALSE																																															9																																																										
chr10	126447600	126447600	1	+	METTL10	-	FALSE	FALSE																																																			1				1																																																		
chr10	126655387	126655387	1	-	ZRANB1	+	FALSE	FALSE			8		449						4	2			1					4						43		6						5					3										139	11									14											1				11				1					16					3	4	7					6							3			
chr10	126968169	126968169	1	+	CTBP2	-	FALSE	FALSE																																																	30																																																								
chr10	127441539	127441539	1	-	EDRF1	+	FALSE	FALSE																																																						1																																																			
chr10	128848559	128848559	1	-	DOCK1	+	FALSE	FALSE																													15																																																																												
chr10	129030564	129030564	1	+	DOCK1	+	FALSE	FALSE																																															5																																																										
chr10	129554555	129554555	1	+	FOXI2	+	FALSE	FALSE																																					1											6				1019				55																																											1						
chr10	129735054	129735054	1	-	PTPRE	+	FALSE	FALSE																																																								1																																																	
chr10	129783186	129783186	1	+	PTPRE	+	FALSE	FALSE																															1																																																								2																		
chr10	129914688	129914688	1	-	MKI67	-	FALSE	FALSE																																	26								371																																																																
chr10	130921542	130921542	1	+	MGMT	+	FALSE	FALSE																																			1887	1318																																																																					
chr10	131054211	131054211	1	+	MGMT	+	FALSE	FALSE																																																																							2																																		
chr10	131054295	131054295	1	+	MGMT	+	FALSE	FALSE			1																																																																																																						
chr10	131312680	131312680	1	-	MGMT	+	FALSE	FALSE																																																																																								1																	
chr10	131366280	131366280	1	-	MGMT	+	FALSE	FALSE		46							12																1						1																52	1						1									9															2	2								2																		
chr10	131440578	131440578	1	+	MGMT	+	FALSE	FALSE																																																																																		3												1											
chr10	131945964	131945964	1	-	GLRX3	+	FALSE	FALSE																																																																					2																																				
chr10	131961988	131961988	1	+	GLRX3	+	FALSE	FALSE						1906																																				3772																																																															
chr10	134155210	134155210	1	-	LRRC27	+	FALSE	FALSE										1																																													21																																																		
chr10	134158858	134158858	1	+	LRRC27	+	FALSE	FALSE																								1																																																																																	
chr10	134380886	134380886	1	+	INPP5A	+	FALSE	FALSE		1	1												336										1																						1								1									2						1								1	1																										
chr10	134383741	134383741	1	+	INPP5A	+	FALSE	FALSE																																																							18																																	2																	
chr11	113470	113470	1	+	LINC01001	-	FALSE	FALSE																																									1																																																																
chr11	217730	217730	1	-	SIRT3	-	FALSE	FALSE																		3										1													52					3		1									3																						6	1		2	2			1											653								
chr11	220766	220766	1	-	SIRT3	-	FALSE	FALSE						15																																																	1	1		2													1						360				4	2																							
chr11	225987	225987	1	-	SIRT3	-	FALSE	FALSE			1																																																																																					34										1							
chr11	227560	227560	1	-	SIRT3	-	FALSE	FALSE																																																																																																								8642	
chr11	228723	228723	1	-	SIRT3	-	FALSE	FALSE																		4																																																																																							
chr11	228933	228933	1	+	SIRT3	-	FALSE	FALSE																																				1701																				29																																																	
chr11	239222	239222	1	-	PSMD13	+	FALSE	FALSE					12			584				4								4						16		5						3					6									5		5									958							1								5									8					1		8					1							5			
chr11	244222	244222	1	-	PSMD13	+	FALSE	FALSE										1						41										1																																						3						1																		1																	
chr11	244315	244315	1	+	PSMD13	+	FALSE	FALSE						33																																																																																																			
chr11	246537	246537	1	-	PSMD13	+	FALSE	FALSE																																																																																	7																								
chr11	257625	257625	1	+	PSMD13	+	FALSE	FALSE		1																								2			1190																		1	50							1					658																																													
chr11	327755	327755	1	-	IFITM3	-	FALSE	FALSE																															11																																																																										
chr11	333574	333574	1	+	IFITM3	-	FALSE	FALSE																								5																																																																																	
chr11	334638	334638	1	-	IFITM3	-	FALSE	FALSE																																																																																						1874																	1402		
chr11	336877	336877	1	+	IFITM3	-	FALSE	FALSE			1																																																																			6																																			
chr11	464809	464809	1	+	PTDSS2	+	FALSE	FALSE																																																																																												54													
chr11	501679	501679	1	-	RNH1	-	FALSE	FALSE							696																											1									629																													4									204																								
chr11	523003	523003	1	+	HRAS	-	FALSE	FALSE				5																																																																																																					
chr11	564081	564081	1	+	RASSF7	+	FALSE	FALSE																																															10																																																										
chr11	564151	564151	1	-	RASSF7	+	FALSE	FALSE																20																																4																																																		1							
chr11	606935	606935	1	+	PHRF1	+	FALSE	FALSE					1															2								38																																											2												2																			1			
chr11	630550	630550	1	+	SCT	-	FALSE	FALSE																		1																																																																																							
chr11	633084	633084	1	-	DRD4	+	FALSE	FALSE											6																																																																																			56											
chr11	665705	665705	1	+	DEAF1	-	FALSE	FALSE		3																																																																																																							
chr11	673637	673637	1	+	DEAF1	-	FALSE	FALSE																															4																																																																										
chr11	679213	679213	1	-	DEAF1	-	FALSE	FALSE																																																																						6																																			
chr11	680050	680050	1	-	DEAF1	-	FALSE	FALSE																																															1																																								30																		
chr11	683603	683603	1	-	DEAF1	-	FALSE	FALSE												3				6																		1																										240																															177					31									
chr11	683798	683798	1	-	DEAF1	-	FALSE	FALSE																																					1																																																																				
chr11	697846	697846	1	-	TMEM80	+	FALSE	FALSE					63	842						9								3								4					5	86	326				269		10							16		25						19		109	142							10								8								79	94							43					7							5			
chr11	750923	750923	1	+	TALDO1	+	FALSE	FALSE				14	8	15						1								4								46						312					190			30						4		8					4	45		11	43							5								7						42			16						6	4					3							7			
chr11	751552	751552	1	-	TALDO1	+	FALSE	FALSE																																																																																								53																	
chr11	760133	760133	1	+	TALDO1	+	FALSE	FALSE																																																2																							1																	4																	
chr11	934124	934124	1	-	AP2A2	+	FALSE	FALSE																																																						5																																																			
chr11	970580	970580	1	+	AP2A2	+	FALSE	FALSE																1															35																	1																														1																											
chr11	1544211	1544211	1	-	DUSP8	-	FALSE	FALSE								22																																																																																																	
chr11	1681176	1681176	1	-	FAM99A	+	FALSE	FALSE							275																																				239																																																														
chr11	1732613	1732613	1	+	KRTAP5-6	+	FALSE	FALSE																	1																																																						1									3																			1						
chr11	1804617	1804617	1	-	CTSD	-	FALSE	FALSE																32																																					48							376																1			5			39																							
chr11	1806292	1806292	1	+	CTSD	-	FALSE	FALSE																																																															1							1									87	121													1						1						
chr11	1890074	1890074	1	-	LSP1	+	FALSE	FALSE				2													2		17			146					2										1											14								1															1									75																			1						
chr11	1920807	1920807	1	+	LINC01150	+	FALSE	FALSE																																																																																																					2				
chr11	1921448	1921448	1	+	LINC01150	+	FALSE	FALSE					9															3								3						4					3											186									3							1								6									7							3												2			
chr11	1923786	1923786	1	+	LINC01150	+	FALSE	FALSE																																																																																																				1					
chr11	1924221	1924221	1	-	LINC01150	+	FALSE	FALSE																															1																																																																										
chr11	1928870	1928870	1	+	LINC01150	+	FALSE	FALSE																																																						2																																																			
chr11	1933505	1933505	1	-	LINC01150	+	FALSE	FALSE																																																					28		1																																																		
chr11	2303227	2303227	1	+	ASCL2	-	FALSE	FALSE																																																			4																																																						
chr11	2316755	2316755	1	+	C11orf21	-	FALSE	FALSE																								1																																																																																	
chr11	2406352	2406352	1	+	CD81	+	FALSE	FALSE																								1																																																																																	
chr11	2526729	2526729	1	+	KCNQ1	+	FALSE	FALSE																																				324																	105																																																				
chr11	2634105	2634105	1	+	KCNQ1OT1	-	FALSE	FALSE						136														1		474	1680				1							2														10	1	88					3				1									17															35							1	1208				1	49									
chr11	2638324	2638324	1	-	KCNQ1OT1	-	FALSE	FALSE																																																4						1	3									14																																									
chr11	2639358	2639358	1	+	KCNQ1OT1	-	FALSE	FALSE																																				809							1																									343												11	31																								
chr11	2643473	2643473	1	-	KCNQ1OT1	-	FALSE	FALSE														1476																1586																																																																											
chr11	2857376	2857376	1	-	KCNQ1-AS1	-	FALSE	FALSE																																																						7																																																			
chr11	2992893	2992893	1	-	NAP1L4	-	FALSE	FALSE			1																																																																																																						
chr11	2993386	2993386	1	-	NAP1L4	-	FALSE	FALSE																					189																																																																																				
chr11	3006094	3006094	1	+	NAP1L4	-	FALSE	FALSE																																																						3																																																			
chr11	3182719	3182719	1	-	OSBPL5	-	FALSE	FALSE																12																																																13																																									
chr11	3565989	3565989	1	-	LOC101927708	-	FALSE	FALSE																																																																																	1																								
chr11	3714460	3714460	1	-	NUP98	-	FALSE	FALSE																																																						1																																																			
chr11	3754488	3754488	1	+	NUP98	-	FALSE	FALSE										1																																																																																															
chr11	3766600	3766600	1	-	NUP98	-	FALSE	FALSE																																																4																																																									
chr11	3770963	3770963	1	+	NUP98	-	FALSE	FALSE				17																																																																252																																				38	
chr11	3814875	3814875	1	-	NUP98	-	FALSE	FALSE							80																									2									3											55	13								83																						1																						
chr11	3896056	3896056	1	-	STIM1	+	FALSE	FALSE																																																																													6																												
chr11	3896506	3896506	1	-	STIM1	+	FALSE	FALSE																																																												2																																													
chr11	3931340	3931340	1	-	STIM1	+	FALSE	FALSE								3734															1192																																																																																		
chr11	3945949	3945949	1	+	STIM1	+	FALSE	FALSE												2																		55																																2																				13								1															
chr11	3981074	3981074	1	-	STIM1	+	FALSE	FALSE					1							1																						4					3		1045									404									1							2								1																2					1										
chr11	3982733	3982733	1	-	STIM1	+	FALSE	FALSE																																																							1																																																		
chr11	3987782	3987782	1	-	STIM1	+	FALSE	FALSE																																																				124																																																					
chr11	4030093	4030093	1	+	STIM1	+	FALSE	FALSE																3																																																																																									
chr11	4765162	4765162	1	+	OR51F1	-	FALSE	FALSE				20																																																																																																					
chr11	4802367	4802367	1	+	OR51F1	-	FALSE	FALSE																																																		1																																																							
chr11	5287998	5287998	1	+	HBE1	-	FALSE	FALSE																																																																									95																																
chr11	5326950	5326950	1	+	OR51B4	-	FALSE	FALSE		9							1																																						11																																1								1																		
chr11	5694393	5694393	1	+	TRIM5	-	FALSE	FALSE					12							1								6								7						8					10											14									8							1								10									17							7					434							8			
chr11	5731891	5731891	1	-	TRIM22	+	FALSE	FALSE																															1																																																17																										
chr11	5771337	5771337	1	-	OR52N4	+	FALSE	FALSE					4							1					1			2								3						3					211									1		3									5																					24			6							2					2							4			
chr11	5778428	5778428	1	+	OR52N4	+	FALSE	FALSE																																																																							32									1																									
chr11	5819991	5819991	1	-	OR52N1	-	FALSE	FALSE																																																																									45																																
chr11	5823618	5823618	1	-	OR52N1	-	FALSE	FALSE																																																																									2																																
chr11	5859191	5859191	1	+	OR52E6	-	FALSE	FALSE							1																					2						1					1										7	4			2056		11																12			1									4							2					45								6		
chr11	5983065	5983065	1	+	OR56A5	-	FALSE	FALSE						1																																				3																																																														3	
chr11	6537474	6537474	1	+	DNHD1	+	FALSE	FALSE																																																									2																																																
chr11	6547854	6547854	1	-	DNHD1	+	FALSE	FALSE																																																									2																																7																
chr11	6764022	6764022	1	-	GVINP1	-	FALSE	FALSE																																																					500																																																				
chr11	6792267	6792267	1	+	OR2AG2	-	FALSE	FALSE																																																						2																																																			
chr11	7518433	7518433	1	-	OLFML1	+	FALSE	FALSE					4												8			2								1																						4									5							1								1						1			5							2					138										
chr11	8435338	8435338	1	+	STK33	-	FALSE	FALSE																																			269																																																					10																	
chr11	9218078	9218078	1	+	DENND5A	-	FALSE	FALSE			2																																																																																																						
chr11	9221826	9221826	1	+	DENND5A	-	FALSE	FALSE																																																									1																																																
chr11	9246623	9246623	1	+	DENND5A	-	FALSE	FALSE																																			28																																																																						
chr11	9489974	9489974	1	-	ZNF143	+	FALSE	FALSE			2		3							1						1					14					1						1					1									1		4									5							1					1	28		1						4			109												1							3			
chr11	9610501	9610501	1	+	WEE1	+	FALSE	FALSE																	1																																																																																								
chr11	9704195	9704195	1	-	SWAP70	+	FALSE	FALSE																								3																																																																																	
chr11	9721934	9721934	1	-	SWAP70	+	FALSE	FALSE																																																1																																																									
chr11	9762227	9762227	1	+	SWAP70	+	FALSE	FALSE		1																							1	25					1																																																3																										
chr11	9894958	9894958	1	-	SBF2	-	FALSE	FALSE						1																																																																																			3																
chr11	9929614	9929614	1	+	LOC101928008	+	FALSE	FALSE																																						164																				4																								2																							
chr11	9983635	9983635	1	-	SBF2	-	FALSE	FALSE														1341																																																																																											
chr11	10021842	10021842	1	+	SBF2	-	FALSE	FALSE					1																							1						1					32																										2																									1															
chr11	10034905	10034905	1	-	SBF2	-	FALSE	FALSE																																																																					6																																				
chr11	10046491	10046491	1	+	SBF2	-	FALSE	FALSE					5							1								1								3						4					3											8									9															4									8							2					322							3			
chr11	10046606	10046606	1	-	SBF2	-	FALSE	FALSE																																																														2301																																											
chr11	10055339	10055339	1	+	SBF2	-	FALSE	FALSE																								20																																																																																	
chr11	10062964	10062964	1	-	SBF2	-	FALSE	FALSE																																															1																																																										
chr11	10112301	10112301	1	+	SBF2	-	FALSE	FALSE		2																																																																																																							
chr11	10117798	10117798	1	-	SBF2	-	FALSE	FALSE			8																															1																14							57																																2						1										
chr11	10117896	10117896	1	-	SBF2	-	FALSE	FALSE																								1																																																																																	
chr11	10210262	10210262	1	-	SBF2	-	FALSE	FALSE																																																																																																			32						
chr11	10218441	10218441	1	+	SBF2	-	FALSE	FALSE																																																						2																																																			
chr11	10218719	10218719	1	+	SBF2	-	FALSE	FALSE																								2																																																																																	
chr11	10230666	10230666	1	-	SBF2	-	FALSE	FALSE																																																							1																																																		
